"Thuốc có hai hoạt chất là Amoxicillin 500mg dưới dạng Amoxicillin trihydrat nén chặt 574mg điều chỉnh lên 615,4mg, và Acid clavulanic 125mg dưới dạng 297,5mg Kali clavulanat/Avicel điều chỉnh lên 333,7mg. Các tá dược gồm có silic dioxit hạt mịn, magiê stearat, natri croscarmellose, L-HPC, Polyplasdon XL 10, Avicel 112, Sepifilm LP 770 với số lượng phù hợp làm 1 viên.",thuoc khang sinh
"Thuốc chứa hai hoạt chất là Amoxicillin 500mg dạng Amoxicillin trihydrat nén chặt 574mg để điều chỉnh lên 615,4mg, và Acid clavulanic 125mg dạng 297,5mg Kali clavulanat/Avicel để điều chỉnh lên 333,7mg. Các tá dược không hoạt động bao gồm các chất silic dioxit hạt mịn, magiê stearat, natri croscarmellose, L-HPC, Polyplasdon XL 10, Avicel 112, Sepifilm LP 770 với lượng hợp thành 1 viên.",thuoc khang sinh
"Hai hoạt chất trong thuốc gồm Amoxicillin 500mg dưới dạng Amoxicillin trihydrat nén chặt 574mg điều chỉnh nồng độ là 615,4mg, và Acid clavulanic 125mg dưới dạng 297,5mg Kali clavulanat/Avicel điều chỉnh nồng độ 333,7mg. Các tá dược không có tác dụng bao gồm silic dioxit hạt mịn, magiê stearat, natri croscarmellose, L-HPC, Polyplasdon XL 10, Avicel 112, Sepifilm LP 770 với lượng làm 1 viên.",thuoc khang sinh
"Hoạt chất gồm Amoxicillin 500mg dạng Amoxicillin trihydrat compacted 574mg để bù lên 615,4mg, và Acid clavulanic 125mg dạng 297,5mg Kali clavulanat/Avicel để bù lên 333,7mg. Tá dược bao gồm colloidal silicon dioxid, Magnesi stearat, Croscarmellose natri, L-HPC, Polyplasdon XL 10, Avicel 112, Sepifilm LP 770 đủ 1 viên.",thuoc khang sinh
"Hai hoạt chất là Amoxicillin 500mg dưới dạng Amoxicillin trihydrat nén chặt 574mg điều chỉnh thành 615,4mg, và Acid clavulanic 125mg dưới dạng 297,5mg Kali clavulanat/Avicel điều chỉnh thành 333,7mg. Các tá dược gồm Colloidal silicon dioxid, Magnesi stearat, Croscarmellose natri, L-HPC, Polyplasdon XL 10, Avicel 112, Sepifilm LP 770 đúng 1 viên.",thuoc khang sinh
"Hai chất hoạt động gồm Amoxicillin 500mg dưới dạng Amoxicillin trihydrat compacted 574mg điều chỉnh lên 615,4mg, và Acid clavulanic 125mg dưới dạng 297,5mg Kali clavulanat/Avicel điều chỉnh lên 333,7mg. Các phụ gia bao gồm Colloidal silicon dioxid, Magnesi stearat, Croscarmellose natri, L-HPC, Polyplasdon XL 10, Avicel 112, Sepifilm LP 770 đủ 1 viên.",thuoc khang sinh
"Hai hoạt chất gồm Amoxicillin 500mg dưới dạng Amoxicillin trihydrat nén chặt 574mg để bù lên 615,4mg, và Acid clavulanic 125mg dưới dạng 297,5mg Kali clavulanat/Avicel để bù lên 333,7mg. Các chất không hoạt động bao gồm Colloidal silicon dioxid, Magnesi stearat, Croscarmellose natri, L-HPC, Polyplasdon XL 10, Avicel 112, Sepifilm LP 770 đủ 1 viên.",thuoc khang sinh
"Hai chất có tác dụng gồm Amoxicillin 500mg dạng Amoxicillin trihydrat nén chặt 574mg để điều chỉnh lên 615,4mg, và Acid clavulanic 125mg dạng 297,5mg Kali clavulanat/Avicel để điều chỉnh lên 333,7mg. Các phụ liệu bao gồm Colloidal silicon dioxit, Magnesi stearat, Croscarmellose natri, L-HPC, Polyplasdon XL 10, Avicel 112, Sepifilm LP 770 đủ 1 viên.",thuoc khang sinh
"Thuốc được dùng điều trị các trường hợp nhiễm khuẩn cấp tính do vi khuẩn sản sinh enzyme beta-lactamase trong vòng 14 ngày, như viêm họng, xoang, tai giữa không cải thiện bằng thuốc khác; viêm phế quản, phổi-phế quản do H.influenzae, M.catarrhalis; nhiễm khuẩn đường tiểu sinh dục cấp bởi E.coli, Klebsiella, Enterobacter nhạy; mụn nhọt da, vết thương; viêm tủy xương, ổ răng; nhiễm khuẩn sau sảy thai, nhiễm khuẩn sản, ổ bụng.",thuoc khang sinh
"Thuốc dùng để điều trị ngắn hạn dưới 14 ngày các trường hợp nhiễm khuẩn cấp do vi khuẩn tiết beta-lactamase như viêm họng, xoang, tai giữa; viêm phế quản, phổi-phế quản do H. Influenzae, M. Catarrhalis; nhiễm khuẩn đường tiểu sinh dục cấp bởi E. Coli, Klebsiella, Enterobacter; nhiễm khuẩn da, vết thương; viêm tủy xương; áp xe răng; nhiễm khuẩn sau sảy thai, nhiễm khuẩn sản, ổ bụng.",thuoc khang sinh
"Thuốc sử dụng điều trị ngắn hạn dưới 14 ngày các trường hợp nhiễm khuẩn cấp do vi khuẩn tiết beta-lactamase bao gồm nhiễm viêm họng, xoang, tai; viêm phế quản phổi do H. Influenzae, M. Catarrhalis; nhiễm khuẩn đường tiểu sinh dục cấp bởi E. Coli, Klebsiella, Enterobacter; nhiễm khuẩn da, vết thương; viêm xương tủy; áp xe răng; nhiễm khuẩn sau sảy thai, nhiễm khuẩn sản, ổ bụng.",thuoc khang sinh
"Thuốc dùng điều trị trong vòng 14 ngày các trường hợp nhiễm khuẩn cấp do vi khuẩn tiết enzym beta-lactamase bao gồm nhiễm viêm họng, xoang, tai; viêm phế quản phổi do H. Influenzae, M. Catarrhalis; nhiễm đường tiểu sinh dục cấp bởi E. Coli, Klebsiella, Enterobacter; nhiễm da, vết thương; viêm xương tủy; áp xe răng; nhiễm khuẩn sau sảy thai, nhiễm khuẩn sản, ổ bụng.",thuoc khang sinh
"Thuốc sử dụng để chữa trị trong vòng 2 tuần các ca nhiễm khuẩn cấp tính gây ra bởi vi khuẩn sản xuất enzyme beta-lactamase bao gồm nhiễm viêm họng, mũi, tai; viêm phổi, phế quản do H. Influenzae, M. Catarrhalis; nhiễm đường tiết niệu, sinh dục cấp bởi E. Coli, Klebsiella, Enterobacter; nhiễm da, vết thương; viêm tủy sống; áp xe răng; nhiễm khuẩn sảy thai, nhiễm khuẩn sản, ổ bụng.",thuoc khang sinh
"Thuốc được dùng để điều trị trong vòng 2 tuần các trường hợp nhiễm khuẩn cấp do vi khuẩn tiết ra enzyme beta-lactamase bao gồm: nhiễm viêm họng, mũi, tai; viêm phế quản, phổi do H. Influenzae, M. Catarrhalis; nhiễm khuẩn đường tiết niệu, sinh dục cấp do E. Coli, Klebsiella, Enterobacter; nhiễm da, vết thương; viêm tủy sống; áp xe răng; nhiễm khuẩn sau sảy thai, nhiễm khuẩn nội tạng, bụng.",thuoc khang sinh
"Thuốc dùng điều trị trong vòng 2 tuần các trường hợp nhiễm khuẩn cấp do vi khuẩn tiết beta-lactamaza bao gồm: nhiễm viêm họng, mũi, tai; viêm phổi, phế quản do H. Influenzae, M. Catarrhalis; nhiễm đường tiết niệu, sinh dục cấp do E. Coli, Klebsiella, Enterobacter; nhiễm da, vết thương; viêm xương tủy; áp xe răng; nhiễm khuẩn sảy thai, nội tạng, ổ bụng.",thuoc khang sinh
"Thuốc được sử dụng để điều trị trong vòng 2 tuần các trường hợp nhiễm khuẩn cấp do vi khuẩn sinh enzyme beta-lactamaza bao gồm: Nhiễm viêm họng, mũi, tai; Viêm phế quản, phổi do H. Influenzae, M. Catarrhalis; Nhiễm đường tiết niệu, sinh dục cấp do E. Coli, Klebsiella, Enterobacter; Nhiễm da, vết thương; Viêm tủy sống; Áp xe răng; Nhiễm khuẩn sau sảy thai",thuoc khang sinh
"Cách dùng thuốc là uống vào lúc vừa ăn để hạn chế tác dụng phụ ở dạ dày - ruột. Không dùng quá 14 ngày mà không kiểm tra lại. Liều dùng cho người lớn, thanh niên trên 40kg là uống 1 viên, cách 8 giờ trong 5 ngày. Người cao tuổi không điều chỉnh liều trừ khi thận suy giảm. Trường hợp thận bị tổn thương cần điều chỉnh liều hoặc lần dùng phù hợp.",thuoc khang sinh
"Thuốc cần uống khi vừa điểm tâm để hạn chế dạ dày - ruột bị ảnh hưởng. Không được dùng quá hai tuần mà không thăm khám lại. Liều cho người lớn, thanh niên trên 40kg là 1 viên cách 8h trong vòng 5 ngày. Người cao tuổi không cần điều chỉnh ngoại trừ thận suy yếu. Người bị suy thận cần đổi liều hoặc số lần dùng phù hợp.",thuoc khang sinh
"Cách dùng thuốc là uống khi vừa ăn để hạn chế phụ thuộc vào dạ dày và ruột. Không sử dụng quá 2 tuần mà không kiểm tra lại. Liều uống cho người lớn, thanh niên trên 40kg là 1 viên cách 8 giờ trong 5 ngày. Người cao tuổi không cần điều chỉnh ngoại trừ khi thận suy yếu. Người bị suy thận cần điều chỉnh liều hoặc số lần uống phù hợp.",thuoc khang sinh
"Phương pháp sử dụng thuốc là uống khi vừa ăn để hạn chế tác dụng phụ lên dạ dày và ruột. Không được dùng quá 2 tuần mà không thăm khám lại. Liều dùng cho người lớn, thanh niên trên 40kg là uống 1 viên cách 8 giờ trong vòng 5 ngày. Người cao tuổi không cần thay đổi liều trừ khi thận suy giảm chức năng. Người bị suy thận cần điều chỉnh liều hoặc số lần dùng thuốc.",thuoc khang sinh
"Cách dùng là uống thuốc khi vừa ăn để giảm tác dụng phụ ở dạ dày và ruột. Không được dùng quá 14 ngày mà không thăm khám lại. Liều cho người lớn, thanh niên trên 40kg là 1 viên cách 8 giờ trong 5 ngày. Người già không cần điều chỉnh ngoại trừ thận kém hoạt động. Người suy thận cần điều chỉnh liều hoặc lần dùng thuốc phù hợp.",thuoc khang sinh
"Thuốc có hai hoạt chất là Amoxicillin 875mg dưới dạng Amoxicillin trihydrat và Acid clavulanic 125mg dưới dạng kali clavulanat. Các tá dược trong 1 viên gồm Aerosil, polyplasdon XL, avicel M112, magnesi stearat, sepifilm LP914, titan dioxit, talc.",thuoc khang sinh
"Thuốc chứa 2 hoạt chất gồm Amoxicillin 875mg dưới dạng Amoxicillin trihydrat và Acid clavulanic 125mg dưới dạng kali clavulanat. Các phụ gia không tác dụng trong 1 viên bao gồm Aerosil, polyplasdon XL, avicel M112, magnesi stearat, sepifilm LP914, dioxit titan, talc.v",thuoc khang sinh
"Thuốc có hoạt chất chính là Amoxicillin 875mg dưới dạng Amoxicillin trihydrat và hoạt chất phụ trợ là Acid clavulanic 125mg dưới dạng kali clavulanat. Các chất làm thành 1 viên gồm Aerosil, polyplasdon XL, avicel M112, magnesi stearat, sepifilm LP914, titan dioxit, talc.",thuoc khang sinh
"Thuốc chứa 2 hoạt chất chính gồm Amoxicillin 875mg dưới dạng Amoxicillin trihydrat và Acid clavulanic 125mg ở dạng kali clavulanat. Các tá dược không có tác dụng trong 1 viên gồm Aerosil, polyplasdon XL, avicel M112, magnesi stearat, sepifilm LP914, titan dioxit, talc.",thuoc khang sinh
"Thuốc có hai thành phần hoạt động bao gồm Amoxicillin 875mg dưới dạng Amoxicillin trihydrat và Acid clavulanic 125mg dạng kali clavulanat. Các phụ liệu trong 1 viên bao gồm Aerosil, polyplasdon XL, avicel M112, magnesi stearat, sepifilm LP914, titan dioxit, talc.",thuoc khang sinh
"Thuốc chứa 2 chất có tác dụng là Amoxicillin 875mg dưới dạng Amoxicillin trihydrat và Acid clavulanic 125mg dưới dạng kali clavulanat. Các phụ gia đủ 1 viên gồm Aerosil, polyplasdon XL, avicel M112, magnesi stearat, sepifilm LP914, titan dioxit, talc.",thuoc khang sinh
"Thuốc bao gồm hai hoạt chất Amoxicillin 875mg dạng Amoxicillin trihydrat và Acid clavulanic 125mg dạng kali clavulanat. Các chất để 1 viên bao gồm Aerosil, polyplasdon XL, avicel M112, magnesi stearat, sepifilm LP914, titan dioxit, talc.",thuoc khang sinh
"Thuốc chứa 2 chất có tác dụng gồm Amoxicillin 875mg dưới dạng Amoxicillin trihydrat và Acid clavulanic 125mg dưới dạng kali clavulanat. Các phụ gia đủ một viên bao gồm Aerosil, polyplasdon XL, avicel M112, magnesi stearat, sepifilm LP914, titan dioxit, talc.",thuoc khang sinh
"Thuốc dùng điều trị ngắn hạn các trường hợp nhiễm khuẩn đường hô hấp trên và dưới, đường tiết niệu, da và mô mềm, xương và khớp. Klamentin có khả năng diệt khuẩn đối với nhiều loại vi khuẩn bao gồm cả các chủng tiết ra enzyme beta-lactamase kháng với ampicillin và amoxicillin.",thuoc khang sinh
"Thuốc được sử dụng để điều trị ngắn hạn các trường hợp nhiễm khuẩn đường hô hấp trên và dưới, đường tiểu, da và mô mềm, xương và khớp. Klamentin có khả năng tiêu diệt nhiều loại vi khuẩn bao gồm cả vi khuẩn sản xuất enzyme beta-lactamase kháng với ampicilin và amoxicilin.",thuoc khang sinh
"Klamentin dùng điều trị ngắn hạn nhiễm khuẩn đường hô hấp trên và dưới, tiết niệu, da và mô mềm, xương và khớp. Thuốc có tác dụng diệt khuẩn đối với nhiều chủng vi khuẩn bao gồm cả vi khuẩn tiết β-lactamaza kháng với ampicillin và amoxicillin.",thuoc khang sinh
"Thuốc sử dụng điều trị ngắn hạn nhiễm khuẩn đường hô hấp trên và dưới, tiểu cầu, da và mô mềm, xương khớp. Klamentin có khả năng diệt khuẩn nhiều loại vi khuẩn bao gồm các chủng tiết enzyme beta-lactamase kháng với ampicilin và amoxicillin.",thuoc khang sinh
"Klamentin dùng để điều trị ngắn hạn các trường hợp nhiễm khuẩn đường hô hấp trên và dưới, đường tiểu, da và mô, xương khớp. Thuốc có khả năng diệt nhiều loại vi khuẩn kể cả những chủng tiết enzyme β-lactamaza kháng với ampicillin và amoxicillin.",thuoc khang sinh
"Thuốc sử dụng cho điều trị ngắn hạn các trường hợp nhiễm khuẩn đường hô hấp trên và dưới, tiết niệu, da mô mềm, xương khớp. Klamentin có tác dụng diệt khuẩn nhiều loại vi khuẩn bao gồm cả các chủng sản xuất β-lactamaza kháng với ampicillin và amoxicillin.",thuoc khang sinh
"Liều dùng tính theo lượng amoxicillin, uống thuốc trước bữa ăn để giảm tác dụng phụ ở dạ dày, ruột. Người lớn và trẻ trên 12 tuổi, nhiễm nặng uống 2 viên/ngày. Không sử dụng ở người suy thận vừa. Điều trị 5-10 ngày, tối đa 14 ngày phải khám lại.",thuoc khang sinh
"Liều dùng tính theo hàm lượng amoxicillin, uống trước bữa ăn để hạn chế tác dụng phụ đường tiêu hóa. Người lớn và trẻ từ 12 tuổi trở lên nhiễm nặng dùng 2 viên/ngày. Không áp dụng với người suy thận vừa. Điều trị 5-10 ngày, tối đa 2 tuần phải thăm khám lại.",thuoc khang sinh
"Liều dùng tính theo lượng amoxicillin trong thuốc, uống trước ăn để giảm phụ thuộc vào đường tiêu hóa. Người lớn và trẻ trên 12 tuổi nhiễm trọng tính 1 viên 2 lần/ngày. Không dùng thuốc này với người suy thận vừa. Điều trị từ 5-10 ngày, tối đa 14 ngày phải khám lại.",thuoc khang sinh
"Liều dùng tính theo lượng amoxicillin trong thuốc, uống trước ăn để giảm tác dụng phụ tiêu hóa. Người lớn và trẻ >12 tuổi bị nhiễm nặng dùng 1 viên 2 lần/ngày. Không sử dụng với người suy thận vừa. Điều trị 5-10 ngày, tối đa 14 ngày phải khám lại.",thuoc khang sinh
"Liều dùng tính theo amoxicillin có trong thuốc, uống trước ăn để giảm tác dụng phụ dạ dày ruột. Người lớn và trẻ >12 tuổi nhiễm nặng dùng 1 viên 2 lần/ngày. Không sử dụng khi suy thận trung bình. Điều trị 5-10 ngày, tối đa 14 ngày phải khám lại.",thuoc khang sinh
"Thuốc có hoạt chất chính là Cefuroxim ở dạng Cefuroxim axetil với liều 500mg. Các tá dược trong 1 viên gồm Titan oxyd, avicel, aerosil 200, disolcel, natri laurylsulfat, HPMC, isopropanol, DST, magnesium stearat, PEG 6000, Talc.",thuoc khang sinh
"Hoạt chất là Cefuroxim dưới dạng Cefuroxim axetil với hàm lượng 500mg. Các phụ gia đủ 1 viên bao gồm Titan oxyd, avicel, aerosil 200, disolcel, natri laurylsulfat, HPMC, isopropanol, DST, magnesium stearat, PEG 6000, Talc.",thuoc khang sinh
"Hoạt chất chính là Cefuroxim ở dạng Cefuroxim axetil 500mg. Các chất tạo thành 1 viên bao gồm Titan oxyd, avicel, aerosil 200, disolcel, natri laurylsulfat, HPMC, isopropanol, DST, magnesium stearat, PEG 6000, Talc.",thuoc khang sinh
"Hoạt chất là Cefuroxim ở dạng Cefuroxim axetil với liều 500mg. Các phụ gia cấu thành 1 viên gồm Titan oxyd, avicel, aerosil 200, disolcel, natri laurylsulfat, HPMC, isopropanol, DST, magnesium stearat, PEG 6000, Talc.",thuoc khang sinh
"Hoạt chất chính là Cefuroxim ở dạng Cefuroxim axetil 500mg. Các thành phần để 1 viên bao gồm Titan oxyd, avicel, aerosil 200, disolcel, natri laurylsulfat, HPMC, isopropanol, DST, magnesium stearat, PEG 6000, Talc.",thuoc khang sinh
"Thuốc chứa hoạt chất Cefuroxim dưới dạng Cefuroxim axetil với liều 500mg. Các tá dược tạo thành 1 viên bao gồm Titan oxyd, avicel, aerosil 200, disolcel, natri laurylsulfat, HPMC, isopropanol, DST, magnesium stearat, PEG 6000, Talc.",thuoc khang sinh
"Hoạt chất chính là Cefuroxim ở dạng Cefuroxim axetil 500mg. Các nguyên liệu bổ sung 1 viên bao gồm Titan oxyd, avicel, aerosil 200, disolcel, natri laurylsulfat, HPMC, isopropanol, DST, magnesium stearat, PEG 6000, Talc.",thuoc khang sinh
"Cefuroxim axetil uống chỉ định điều trị các nhiễm khuẩn đường hô hấp dưới, viêm tai giữa, viêm xoang tái phát, viêm họng tái phát do vi khuẩn nhạy cảm gây ra ở mức độ nhẹ đến vừa. Tuy nhiên, cefuroxim không phải là lựa chọn đầu tiên mà amoxicilin an toàn hơn. Nó cũng dùng điều trị tiết niệu, da và mô mềm do vi khuẩn.",thuoc khang sinh
"Cefuroxim axetil đường uống dùng điều trị nhiễm khuẩn đường hô hấp dưới, tai giữa, xoang, họng do vi khuẩn nhạy cảm gây ra ở mức nhẹ đến vừa. Tuy nhiên không phải lựa chọn đầu tiên mà amoxicillin an toàn hơn. Nó cũng dùng điều trị tiết niệu, da, mô mềm do vi khuẩn gây ra.",thuoc khang sinh
"Cefuroxim axetil uống được sử dụng điều trị nhiễm khuẩn hô hấp dưới, tai giữa, xoang, họng do vi khuẩn gây ra ở mức nhẹ, vừa. Tuy nhiên không phải lựa chọn đầu tiên mà amoxicillin an toàn hơn. Nó cũng dùng cho nhiễm khuẩn tiết niệu, da, mô mềm. Cefuroxim axetil uống cũng điều trị bệnh Lyme giai đoạn đầu.",thuoc khang sinh
"Cefuroxim axetil đường uống dùng chữa các nhiễm khuẩn nhẹ đến vừa ở dưới hô hấp, viêm tai giữa, viêm xoang, viêm họng tái phát do vi khuẩn. Tuy nhiên, cefuroxim không phải là thuốc lựa chọn hàng đầu mà amoxicillin an toàn và ưu tiên hơn. Cefuroxim cũng dùng chữa tiết niệu, da, mô mềm bởi vi khuẩn. Nó cũng chữa Lyme ban đầu bằng ban đỏ.",thuoc khang sinh
"Cefuroxim axetil uống dùng để điều trị các bệnh nhiễm khuẩn nhẹ đến vừa ở đường hô hấp dưới, viêm tai giữa, viêm xoang tái phát, viêm họng tái phát do vi khuẩn gây ra. Tuy nhiên, cefuroxim không phải là lựa chọn hàng đầu mà amoxicillin là thuốc an toàn và ưu tiên hơn. Cefuroxim cũng được sử dụng cho nhiễm khuẩn đường tiết niệu, da, mô mềm do vi khuẩn gây ra. Nó cũng dùng để điều trị bệnh Lyme giai đoạn đầu.",thuoc khang sinh
"Cefuroxim axetil đường uống được định chỉ dùng điều trị nhiễm khuẩn nhẹ đến vừa ở dưới hô hấp, tai giữa, xoang, họng trở lại bởi vi khuẩn. Nhưng cefuroxim không phải lựa chọn đầu tiên mà amoxicillin là thuốc ưu tiên và an toàn hơn. Cefuroxim cũng dùng cho tiết niệu, da, mô và bệnh Lyme ban đầu.",thuoc khang sinh
"Thuốc uống. Người lớn viêm họng, amiđan, xoang do vi khuẩn nhạy uống 250mg, 12h/lần. Viêm phế quản cấp hay da mô uống 250-500mg, 12h/lần. Nhiễm tiết niệu uống 125-250mg, 12h/lần. Lậu cổ tử cung hay niệu đạo uống 1g một liều. Bệnh Lyme uống 500mg, 2 lần/ngày, 20 ngày. Trẻ em viêm họng, amiđan uống 125mg, 12h/lần. Viêm tai uống 250mg, 12h/lần. Không nghiền nát. Thận trọng ở suy thận dưới 1g/ngày. Điều trị 7 ngày.",thuoc khang sinh
"Thuốc dùng đường uống. Người lớn viêm họng, đại tràng uống từ 125-500mg, 12h/lần tùy bệnh. Trẻ em viêm họng, tai uống 125-250mg, 12h/lần. Người suy thận dưới 1g/ngày. Liều trung bình 7 ngày.",thuoc khang sinh
"Thuốc uống. Người lớn viêm họng, xoang, cổ tử cung, da, mô uống 125-1000mg tuỳ bệnh, 12h/lần. Bệnh Lyme 500mg, 2 lần/ngày 20 ngày. Trẻ em viêm họng, tai 125-250mg, 12h/lần. Không nát viên. Người suy thận dưới 1g/ngày. Điều trị 7 ngày thường.",thuoc khang sinh
